cancer	drug	p	FC
LGG-coc2	PHA.665752	0.152677177238337	0.112722478576137
LGG-coc2	PHA.793887	0.436979829584844	0.131126706083881
LGG-coc2	Phenformin	0.0848246212164692	0.113406593406593
LGG-coc2	PI.103	0.193392511907051	0.112038664323374
LGG-coc2	Pictilisib	0.572198307147364	20.5022812111157
LGG-coc2	PIK.93	0.882005078442333	0.135284678802634
LGG-coc2	Piperlongumine	0.633442362314605	0.139105866710986
LGG-coc2	PLX.4720	0.451290716643168	20.9594080338266
LGG-coc2	Ponatinib	0.779738954688663	0.132857853707082
LGG-coc2	Pyrimethamine	0.144318220574489	22.1393078970719
LGG-coc2	QL.VIII.58	0.208234317890394	0.119062035558981
LGG-coc2	QL.X.138	0.319235546192876	0.115460743347262
LGG-coc2	QL.XI.92	0.229022639524796	0.11409100901297
LGG-coc2	QL.XII.47	0.399050674718529	0.128706311081663
LGG-coc2	QL.XII.61	0.147562721481507	0.107771622881588
LGG-coc2	QS11	0.677273281920926	0.137367809091412
LGG-coc2	Quizartinib	0.525367379955997	0.124221205270993
LGG-coc2	Rapamycin	0.194910213860703	0.119405450041288
LGG-coc2	Refametinib	0.369356280198817	20.2801972062449
LGG-coc2	RO.3306	0.199743979799939	0.11889035667107
LGG-coc2	rTRAIL	0.761413293313277	0.133031073758708
LGG-coc2	Rucaparib	0.435240357386512	0.127324907555605
LGG-coc2	Ruxolitinib	0.341577507280602	0.117517605633803
LGG-coc2	S.Trityl.L.cysteine	0.786436256486429	0.151676956449191
LGG-coc2	Salubrinal	0.065445906069284	0.11169686985173
LGG-coc2	Saracatinib	0.680375862947003	0.139105866710986
LGG-coc2	SB216763	0.632565087126939	0.137194109179493
LGG-coc2	SB505124	0.128763601383109	21.92916849978
LGG-coc2	SB52334	0.418948029377746	20.9290540540541
LGG-coc2	SB590885	0.252436235559274	20.8084033613445
LGG-coc2	Seliciclib	0.696531704300451	0.140323653291953
LGG-coc2	Selisistat	0.645009726714746	0.137020428500249
LGG-coc2	Selumetinib	0.571600286872423	20.3185185185185
LGG-coc2	Sepantronium.bromide	0.816615319764908	0.142587765514946
LGG-coc2	Serdemetan	0.382104416852965	0.133377571333776
LGG-coc2	SGC0946	0.294104764429836	0.124910384382066
LGG-coc2	Shikonin	0.44857406808586	0.151676956449191
LGG-coc2	SL0101	0.214635359367563	0.161524298387547
LGG-coc2	SN.38	0.628980936227846	0.125772285966461
LGG-coc2	SNX.2112	0.643941773939241	0.13511120947217
LGG-coc2	Sorafenib	0.292771581247709	0.115803365225998
LGG-coc2	STF.62247	0.849887721328836	0.133031073758708
LGG-coc2	Sunitinib	0.439917434473283	0.132165164999171
LGG-coc2	T0901317	0.448085077400509	0.130953696541054
LGG-coc2	TAK.715	0.743522353697917	0.132165164999171
LGG-coc2	Talazoparib	0.423997473957398	20.7286432160804
LGG-coc2	Tamoxifen	0.196150651748031	0.126289655172414
LGG-coc2	Tanespimycin	0.556865471705638	0.138410412628081
LGG-coc2	Temozolomide	0.597637758289231	0.128533568904594
LGG-coc2	Temsirolimus	0.40193888468906	0.130434782608696
LGG-coc2	TGX221	0.877548089114509	0.134764328391237
LGG-coc2	Thapsigargin	0.630694741560596	0.128706311081663
LGG-coc2	THZ.2.102.1	0.520442538454409	0.131645849452857
LGG-coc2	THZ.2.49	0.695243518067664	0.139105866710986
LGG-coc2	Tipifarnib	0.945314912907594	0.147125798389336
LGG-coc2	Tivozanib	0.222561074879144	0.11871869668116
LGG-coc2	TL.1.85	0.327449097541359	0.11786068009244
LGG-coc2	TL.2.105	0.320779630543387	0.115803365225998
LGG-coc2	Tozasertib	0.548917713216989	0.133031073758708
LGG-coc2	TPCA.1	0.143950932953641	0.107771622881588
LGG-coc2	Trametinib	0.195944183158599	21.2360992301112
LGG-coc2	Tretinoin	0.443991171506762	0.121123657394657
LGG-coc2	Tubastatin.A	0.175526742099443	0.115803365225998
LGG-coc2	TW.37	0.228054490956209	21.4663212435233
LGG-coc2	UNC0638	0.318087923393905	20.4052044609665
LGG-coc2	UNC1215	0.343789406887851	0.126979747254567
LGG-coc2	Veliparib	0.710649540181006	0.139801629079625
LGG-coc2	Vinblastine	0.788914980566896	0.131126706083881
LGG-coc2	Vinorelbine	0.677976080677244	0.142587765514946
LGG-coc2	Vismodegib	0.366622576643555	0.126634663135243
LGG-coc2	VNLG.124	0.447932909319698	0.122499586708547
LGG-coc2	Vorinostat	0.589520236801804	20.3569661995054
LGG-coc2	VX.11e	0.503558240925649	19.7292418772563
LGG-coc2	VX.702	0.24990245422498	0.114604518221294
LGG-coc2	Wee1.Inhibitor	0.705111282694107	0.143982688786551
LGG-coc2	WH.4.023	0.612064863614868	0.135284678802634
LGG-coc2	WHI.P97	0.691584396390109	0.141019955654102
LGG-coc2	WZ.1.84	0.574881276910971	0.144506104328524
LGG-coc2	WZ3105	0.669829995462391	0.127152317880795
LGG-coc2	XAV939	0.918712902302034	0.139279778393352
LGG-coc2	XMD11.85h	0.290512798417592	0.114946951789346
LGG-coc2	XMD13.2	0.10385648271475	0.110501180216281
LGG-coc2	XMD14.99	0.342296973682833	20.3955408753097
LGG-coc2	XMD15.27	0.38662561441851	0.119062035558981
LGG-coc2	XMD8.85	0.337900133837866	0.162230035158212
LGG-coc2	XMD8.92	0.961994191763026	0.1349377593361
LGG-coc2	Y.39983	0.334398882412004	0.116831683168317
LGG-coc2	YK.4.279	0.52309335067763	0.133204312966547
LGG-coc2	YM201636	0.181728935585002	0.11409100901297
LGG-coc2	Z.LLNle.CHO	0.885063292106412	0.141890767951206
LGG-coc2	ZG.10	0.39680545176343	0.127152317880795
LGG-coc2	Zibotentan	0.509919668115269	0.129570308185132
LGG-coc2	ZM447439	0.734596100916162	0.144157141271779
LGG-coc2	ZSTK474	0.344572223202383	0.120436147364943
LGG-coc3	X.5Z..7.Oxozeaenol	0.658909486021938	1.07104183757178
LGG-coc3	X5.Fluorouracil	0.107590893238351	1.14376388448112
LGG-coc3	A.443654	0.853943150967533	1.0259571706684
LGG-coc3	A.770041	0.260345217789124	0.903530151741489
LGG-coc3	Afatinib	0.0026092015203849	1.38211382113821
LGG-coc3	AICA.Ribonucleotide	0.141022147714321	1.16912320801331
LGG-coc3	AKT.inhibitor.VIII	0.959140077054563	0.99645732689211
LGG-coc3	Alectinib	0.49941955537095	1.04237053447798
LGG-coc3	Amuvatinib	0.00929292628035888	1.24546388223211
LGG-coc3	AR.42	0.029654214469901	1.20613172352981
LGG-coc3	AS601245	0.0071174944898444	1.2355613238157
LGG-coc3	AS605240	0.356209607483429	0.94159494394512
LGG-coc3	AT.7519	0.981639224451768	0.989150526400386
LGG-coc3	Avagacestat	0.547806402357455	0.927409657616607
LGG-coc3	Axitinib	0.277284944161891	0.899346569489822
LGG-coc3	AZ628	0.862500027641399	0.965949219436588
LGG-coc3	AZD6482	0.298613401452788	0.885466553980029
LGG-coc3	AZD7762	0.0263192700847644	1.18031681833502
LGG-coc3	AZD8055	0.776316595936543	1.01410455486542
LGG-coc3	BAY.61.3606	0.0158442761898515	1.21589557058844
LGG-coc3	Belinostat	0.275801133684972	1.07713036905583
LGG-coc3	Bexarotene	0.603073818777132	1.0229873877379
LGG-coc3	BI.2536	0.068772951296976	1.18352615779
LGG-coc3	Bicalutamide	0.0597692577231339	1.18513269558469
LGG-coc3	BIX02189	0.134949940477009	1.11094909862142
LGG-coc3	Bleomycin	0.15713955453834	1.14376388448112
LGG-coc3	Bleomycin..50.uM.	0.0067090725270688	1.2355613238157
LGG-coc3	BMS.345541	0.207207923624814	1.11094909862142
LGG-coc3	BMS.509744	0.0486765569261384	0.816204835016214
LGG-coc3	BMS.536924	0.0960523854133895	1.15007444334778
LGG-coc3	BMS.754807	0.13017753350306	1.18192086585633
LGG-coc3	Bortezomib	0.0126897777842724	1.17711245074597
LGG-coc3	Bosutinib	0.00793430195494323	1.28723312300112
LGG-coc3	Bryostatin.1	0.981269551688562	0.954450587091943
LGG-coc3	BX.912	0.305825584877382	1.07408380401944
LGG-coc3	BX795	0.812017436573762	0.957318920297827
LGG-coc3	Cabozantinib	0.518527897555469	0.921764408493428
LGG-coc3	CAY10603	0.151431242914	1.167529063907
LGG-coc3	CCT.018159	0.229606380580065	1.12650943082399
LGG-coc3	CCT007093	0.324140901814152	0.896562549050385
LGG-coc3	Cetuximab	0.0622660446525307	0.829588043863843
LGG-coc3	CGP.082996	0.000653527508665354	1.34712482468443
LGG-coc3	CGP.60474	0.0543831142052235	1.20613172352981
LGG-coc3	CHIR.99021	0.373478692372442	1.08170886180065
LGG-coc3	CI.1040	0.030718103331253	1.24050676195524
LGG-coc3	Cisplatin	0.270747781671921	0.885466553980029
LGG-coc3	CMK	0.0120717495712715	1.2537518223137
LGG-coc3	CP466722	0.00859823184092181	1.21916037286521
LGG-coc3	CP724714	0.41174525807875	0.914730882654429
LGG-coc3	Crizotinib	0.0547123582359634	1.17711245074597
LGG-coc3	CUDC.101	0.187790524651103	1.15323701260652
LGG-coc3	CX.5461	0.0547888960078241	1.18674048069133
LGG-coc3	Cyclopamine	0.0611396830744659	1.12494804223127
LGG-coc3	Cytarabine	0.282380873104508	1.08782971151787
LGG-coc3	Dabrafenib	0.0659545018419648	0.822884591698485
LGG-coc3	Dacinostat	0.0105363638749286	1.22898550724638
LGG-coc3	Dactolisib	0.542093456716617	1.07560651106256
LGG-coc3	Daporinad	0.781061874690351	1.02744372494604
LGG-coc3	Dasatinib	0.0826806974056922	1.13433432766177
LGG-coc3	DMOG	0.635794551139574	0.93307136519204
LGG-coc3	Docetaxel	0.583235254121547	0.934489372156795
LGG-coc3	Doramapimod	0.000109922626603782	1.36980314058617
LGG-coc3	Doxorubicin	0.0161810297288544	1.20938125784883
LGG-coc3	EHT.1864	0.861677363773764	0.976066130530903
LGG-coc3	Elesclomol	0.123802220333058	1.14376388448112
LGG-coc3	Embelin	0.224006449105425	1.07104183757178
LGG-coc3	Entinostat	0.837746981740257	0.993531361632285
LGG-coc3	Enzastaurin	0.53200291837381	1.04837262419447
LGG-coc3	Epothilone.B	0.0765021175273491	1.18352615779
LGG-coc3	Erlotinib	0.686047109242692	0.940171754210518
LGG-coc3	Etoposide	0.0427248035671652	1.19157133442606
LGG-coc3	Fedratinib	0.142989193758077	1.12807201450939
LGG-coc3	FH535	0.476851789555078	1.03489317420572
LGG-coc3	FMK	0.000112194710846642	1.32812036374426
LGG-coc3	Foretinib	0.958864767275176	0.957318920297827
LGG-coc3	FR.180204	0.446074280263482	0.911924610366075
LGG-coc3	FTI.277	0.0858216236199909	1.16434446869229
LGG-coc3	Gefitinib	0.0148943700399788	1.217527333322
LGG-coc3	Gemcitabine	2.99712695284618e-05	1.39804516346478
LGG-coc3	Genentech.Cpd.10	0.331768467821624	1.09243253942073
LGG-coc3	GNF.2	0.0268756701743863	1.20126691621077
LGG-coc3	GSK1070916	0.0195401877056719	1.26708074534161
LGG-coc3	GSK1904529A	0.000316965392688372	1.27545426335207
LGG-coc3	GSK269962A	0.216735790226453	1.11405166981727
LGG-coc3	GSK319347A	0.0558390378179578	1.24050676195524
LGG-coc3	GSK429286A	0.0289653919707154	1.20938125784883
LGG-coc3	GSK650394	0.0340509246473039	1.19479816684423
LGG-coc3	GSK690693	0.557818363485756	1.04687041325549
LGG-coc3	GW.2580	0.138086795562686	1.12027103331451
LGG-coc3	GW441756	0.000892842948304242	1.32468302551492
LGG-coc3	GW843682X	0.308715680163808	1.08936282427399
LGG-coc3	HG.5.113.01	0.239238081705559	1.14376388448112
LGG-coc3	HG.5.88.01	0.0265420166247334	0.798947465042989
LGG-coc3	HG6.64.1	0.125754831610374	0.86483288967761
LGG-coc3	I.BET.762	0.00512800881301053	1.2537518223137
LGG-coc3	ICL1100013	0.940573439883708	1.03191005394164
LGG-coc3	Idelalisib	0.0247529610423452	1.23720850773042
LGG-coc3	Imatinib	0.017613108420671	1.31611376057368
LGG-coc3	IOX2	0.569189651322998	0.940171754210518
LGG-coc3	IPA.3	0.111437126528775	1.19157133442606
LGG-coc3	Ispinesib.Mesylate	0.140872917292591	1.14849498327759
LGG-coc3	JNK.Inhibitor.VIII	0.0134878327930246	1.21100792828888
LGG-coc3	JNK.9L	0.738450250018612	0.96162931749984
LGG-coc3	JQ1	0.369247435154846	0.911924610366075
LGG-coc3	JQ12	0.0908053794623955	1.14533970524346
LGG-coc3	JW.7.24.1	0.00625231321289832	1.22406716735639
LGG-coc3	JW.7.52.1	0.0311042196793583	1.20288725473584
LGG-coc3	KIN001.236	0.351173577656899	1.06648748750389
LGG-coc3	KIN001.244	0.093221012885976	1.12807201450939
LGG-coc3	KIN001.260	0.00255248973500564	1.31440402247856
LGG-coc3	KIN001.266	0.408219410630967	0.928823538722084
LGG-coc3	KIN001.270	0.030740592516601	1.21916037286521
LGG-coc3	KU.55933	0.232320696383551	1.10012724538529
LGG-coc3	Lapatinib	0.345040115394152	0.895172045878901
LGG-coc3	Lenalidomide	0.0504255058224246	1.16593615127546
LGG-coc3	Lestaurtinib	0.13075099043179	1.16116478797638
LGG-coc3	LFM.A13	0.088072166794273	1.14691673770958
LGG-coc3	Linifanib	0.0435004847942438	1.15799001039187
LGG-coc3	Linsitinib	0.768291483291226	1.00967799266476
LGG-coc3	Luminespib	0.00558992780659955	1.25541333516352
LGG-coc3	Masitinib	0.861908160984249	0.964508194102802
LGG-coc3	Methotrexate	0.00115581258108989	1.33328673283937
LGG-coc3	MG.132	0.136903974990536	1.12027103331451
LGG-coc3	Midostaurin	0.609182057097118	0.918947933440687
LGG-coc3	Mitomycin.C	0.0119689963778437	1.23227083475531
LGG-coc3	MK.2206	0.494837126648548	0.924584980237154
LGG-coc3	Motesanib	0.0609952621024366	1.17551212779209
LGG-coc3	MPS.1.IN.1	0.428582847536637	1.03042016533758
LGG-coc3	Navitoclax	0.789975017124543	0.992070002734482
LGG-coc3	NG.25	0.700175726112269	1.02893138942105
LGG-coc3	Nilotinib	0.995994877069635	0.983324506074759
LGG-coc3	NPK76.II.72.1	0.0922178826314545	1.14533970524346
LGG-coc3	NSC.207895	0.0580222350982575	1.20450885668277
LGG-coc3	NSC.87877	0.413602362558502	0.937328490078201
LGG-coc3	NU7441	0.408145589691927	1.05288602881129
LGG-coc3	Nutlin.3a....	0.0568731664539653	0.825563122053431
LGG-coc3	NVP.BHG712	0.0840663382857523	1.167529063907
LGG-coc3	NVP.TAE684	0.0229607729224414	1.2257053291536
LGG-coc3	Obatoclax.Mesylate	0.988123710486549	0.957318920297827
LGG-coc3	Olaparib	0.0707426492823476	1.17551212779209
LGG-coc3	Omipalisib	0.391076243631295	0.91052299936988
LGG-coc3	OSI.027	0.821964820120439	0.971723928245668
LGG-coc3	OSI.930	0.112851788265762	1.15165511932256
LGG-coc3	OSU.03012	0.777961817538673	0.986235364032058
LGG-coc3	PAC.1	0.666973855219319	0.940171754210518
LGG-coc3	Paclitaxel	0.686918395688908	1.04087282201596
LGG-coc3	Palbociclib	0.629587191752086	0.930238449602584
LGG-coc3	Parthenolide	0.062344670960451	1.172315196367
LGG-coc3	Pazopanib	0.00789827566360186	1.2355613238157
LGG-coc3	PD0325901	0.46828422017155	0.957318920297827
LGG-coc3	PD173074	0.475645725067747	1.06648748750389
LGG-coc3	Pelitinib	0.267207292581736	0.888234557073049
LGG-coc3	Pevonedistat	0.0406933917274573	1.19157133442606
LGG-coc3	PF.4708671	0.0616842906819547	1.16434446869229
LGG-coc3	PF.562271	0.594285115343751	0.928823538722084
LGG-coc3	PFI.1	0.633778941170087	1.06345697207893
LGG-coc3	PFI.3	0.970896937223947	1.00967799266476
LGG-coc3	PHA.665752	0.783532047768187	0.990609724723437
LGG-coc3	PHA.793887	0.521746967214986	1.0229873877379
LGG-coc3	Phenformin	0.0383095129637665	0.804240585838159
LGG-coc3	PI.103	0.061031357238252	1.16593615127546
LGG-coc3	Pictilisib	0.157388880694031	0.875809850909375
LGG-coc3	PIK.93	0.909388638371789	1.00526128917724
LGG-coc3	Piperlongumine	0.393258153780172	1.11094909862142
LGG-coc3	PLX.4720	0.416262888679373	0.91052299936988
LGG-coc3	Ponatinib	0.837514432622127	1.00085441150393
LGG-coc3	Pyrimethamine	0.739161102600745	1.03340105648111
LGG-coc3	QL.VIII.58	0.0368818297738666	0.805566198219184
LGG-coc3	QL.X.138	0.126288823379331	0.847128823328892
LGG-coc3	QL.XI.92	0.0769741589772484	1.17071858502303
LGG-coc3	QL.XII.47	0.231019285175794	1.12494804223127
LGG-coc3	QL.XII.61	0.031685151526294	1.27881297446515
LGG-coc3	QS11	0.391720528841574	1.09550691624575
LGG-coc3	Quizartinib	0.403485343283733	0.904926697288114
LGG-coc3	Rapamycin	0.141787611961207	0.86483288967761
LGG-coc3	Refametinib	0.48432576535369	1.05891975005725
LGG-coc3	RO.3306	0.0165458082715134	1.18834951456311
LGG-coc3	rTRAIL	0.324541091768044	1.11715897776303
LGG-coc3	Rucaparib	0.0868537837922223	1.15640445673117
LGG-coc3	Ruxolitinib	0.0388689873443931	1.18352615779
LGG-coc3	S.Trityl.L.cysteine	0.37400014483785	0.899346569489822
LGG-coc3	Salubrinal	0.0396259289008611	1.21100792828888
LGG-coc3	Saracatinib	0.0240199495249471	1.21263586956522
LGG-coc3	SB216763	0.587165828229351	0.937328490078201
LGG-coc3	SB505124	0.177293417268569	1.11094909862142
LGG-coc3	SB52334	0.445067526512708	1.07560651106256
LGG-coc3	SB590885	0.376566791455846	0.916135546160156
LGG-coc3	Seliciclib	0.00866756643796188	1.24546388223211
LGG-coc3	Selisistat	0.559096698011898	1.02744372494604
LGG-coc3	Selumetinib	0.207552633211711	1.13590290744198
LGG-coc3	Sepantronium.bromide	0.0379536074353072	0.806892745446741
LGG-coc3	Serdemetan	0.108652189055237	1.15482012460642
LGG-coc3	SGC0946	0.289283210972121	1.11405166981727
LGG-coc3	Shikonin	0.269665827507204	0.886850057146436
LGG-coc3	SL0101	0.415849251779202	1.09858596537597
LGG-coc3	SN.38	0.140385284955049	1.14849498327759
LGG-coc3	SNX.2112	0.285416496290863	0.895172045878901
LGG-coc3	Sorafenib	0.816794618245369	1.03788076021869
LGG-coc3	STF.62247	0.0437000953467216	1.172315196367
LGG-coc3	Sunitinib	0.0256300313780626	1.15957678700179
LGG-coc3	T0901317	0.54865872048201	1.08476696903347
LGG-coc3	TAK.715	0.0940206698753058	1.16593615127546
LGG-coc3	Talazoparib	0.282435088883417	1.1124997928028
LGG-coc3	Tamoxifen	0.0248896929377471	1.21916037286521
LGG-coc3	Tanespimycin	0.674960741740077	1.02893138942105
LGG-coc3	Temozolomide	0.00113459252404035	1.32640100495499
LGG-coc3	Temsirolimus	1.44126266172506e-07	1.41767640769779
LGG-coc3	TGX221	0.0813909496314794	0.836315317820834
LGG-coc3	Thapsigargin	0.988451876413786	1.0185410088252
LGG-coc3	THZ.2.102.1	0.770400191584078	1.00967799266476
LGG-coc3	THZ.2.49	0.0515911682283965	1.15640445673117
LGG-coc3	Tipifarnib	0.00324775832871447	1.27377690465112
LGG-coc3	Tivozanib	0.00165795665564531	1.26207252105173
LGG-coc3	TL.1.85	0.400811937194852	1.10785125335276
LGG-coc3	TL.2.105	0.360515706857685	1.06043101896549
LGG-coc3	Tozasertib	0.0338519482176498	1.19157133442606
LGG-coc3	TPCA.1	0.135376329632532	1.1327669498584
LGG-coc3	Trametinib	0.253909559277081	0.895172045878901
LGG-coc3	Tretinoin	0.719448360002302	0.964508194102802
LGG-coc3	Tubastatin.A	0.208764338908911	0.871686108165429
LGG-coc3	TW.37	0.000295351369344823	1.29061056419661
LGG-coc3	UNC0638	0.912560536191431	1.01262793668246
LGG-coc3	UNC1215	0.638760104078429	1.03340105648111
LGG-coc3	Veliparib	0.0207574554065323	1.15799001039187
LGG-coc3	Vinblastine	0.964711928513268	0.973170263174746
LGG-coc3	Vinorelbine	0.11488900523444	1.07104183757178
LGG-coc3	Vismodegib	0.00591708381305727	1.24050676195524
LGG-coc3	VNLG.124	0.0332879982716427	0.802915907315803
LGG-coc3	Vorinostat	0.774929850018905	1.0259571706684
LGG-coc3	VX.11e	0.740477731713335	0.96162931749984
LGG-coc3	VX.702	0.90264745135799	1.03042016533758
LGG-coc3	Wee1.Inhibitor	0.795627877053405	0.984779397598099
LGG-coc3	WH.4.023	0.260542929874885	1.09243253942073
LGG-coc3	WHI.P97	0.0116104249469632	1.23227083475531
LGG-coc3	WZ.1.84	0.854865020198984	0.967391304347826
LGG-coc3	WZ3105	0.144601029593359	0.853918631544635
LGG-coc3	XAV939	0.660803754304936	0.935908413408176
LGG-coc3	XMD11.85h	0.714147639019692	1.02893138942105
LGG-coc3	XMD13.2	0.0964780169690185	1.16434446869229
LGG-coc3	XMD14.99	0.00828148676912083	1.26040575129267
LGG-coc3	XMD15.27	0.0144982497934192	1.24711885884549
LGG-coc3	XMD8.85	0.422840234070282	1.03788076021869
LGG-coc3	XMD8.92	0.00135217126137146	1.24381020823709
LGG-coc3	Y.39983	0.486499505927919	1.06800445930881
LGG-coc3	YK.4.279	0.374063355212879	1.0393762310159
LGG-coc3	YM201636	0.00642196669432414	1.32125119804827
LGG-coc3	Z.LLNle.CHO	0.83803208939696	0.965949219436588
LGG-coc3	ZG.10	0.067840234272459	1.11715897776303
LGG-coc3	Zibotentan	0.0709358085615766	1.17391304347826
LGG-coc3	ZM447439	0.00204794665987182	1.27377690465112
LGG-coc3	ZSTK474	0.713846884056789	1.02150415660601
LIHC	X.5Z..7.Oxozeaenol	0.720042729247024	0.919016735968886
LIHC	X5.Fluorouracil	0.00855473555189019	1.12105861553108
LIHC	A.443654	0.329818933595411	0.987022171706408
LIHC	A.770041	2.82816334884051e-06	0.66628652679841
LIHC	Afatinib	0.690809966412746	0.97597477049176
LIHC	AICA.Ribonucleotide	0.172157112089557	0.914216054691636
LIHC	AKT.inhibitor.VIII	0.175582563113499	1.14467314468299
LIHC	Alectinib	0.0488579496188342	1.15882984301098
LIHC	Amuvatinib	0.000461318881191091	1.26286315694684
LIHC	AR.42	0.914587790236429	0.941363356193775
LIHC	AS601245	1.60210094864458e-05	1.35941861301789
LIHC	AS605240	0.733246609723991	0.951480116917894
LIHC	AT.7519	0.0162564210575256	1.16630366630367
